7,35
23,25
15,22
7,5
11,11
23,34
21,11
17,21
19,37
18,37
5,35
20,3
11,9
2,12
18,29
3,7
2,36
17,7
19,2
6,19
16,5
9,25
10,6
3,17
22,6
18,15
25,32
23,13
4,33
6,13
13,36
11,27
5,29
21,35
16,19
20,27
19,8
9,3
15,6
17,12
4,24
12,22
2,28
6,10
1,13
2,35
21,34
25,27
18,25
13,25
8,8
21,14
9,38
17,30
13,33
19,38
5,36
6,35
12,32
16,17
14,23
22,11
12,35
22,33
6,25
9,36
17,2
25,36
20,5
6,3
3,17
19,7
15,3
18,34
17,4
6,34
1,3
3,28
8,22
23,18
4,30
15,33
13,31
9,6
24,11
3,14
16,22
9,5
21,27
18,15
5,38
5,5
11,19
24,24
24,10
16,9
6,30
24,12
22,35
18,30
