77,52
7,5
57,50
47,51
27,27
61,65
91,99
89,72
42,63
23,16
40,24
46,59
97,85
31,47
70,89
3,3
12,12
44,47
79,87
71,56
77,68
64,47
16,11
36,35
94,54
30,39
33,24
24,29
72,57
24,18
7,7
88,90
45,36
44,44
15,13
51,69
28,41
40,22
46,34
63,85
1,2
6,7
46,35
99,140
20,26
84,85
36,37
22,18
51,33
78,107
70,98
31,35
56,54
52,46
83,60
22,22
67,61
20,15
42,32
6,5
32,34
29,26
50,26
49,63
74,45
52,44
46,59
15,10
55,53
8,5
73,82
9,14
56,49
84,123
32,48
89,68
7,8
55,37
60,87
12,13
98,123
64,79
70,98
4,6
26,15
68,100
18,11
49,59
45,37
82,54
17,18
46,58
22,17
27,38
23,35
53,59
34,35
3,5
99,86
28,34
32,47
70,53
32,46
9,5
9,13
72,58
13,20
40,38
29,41
52,49
62,41
69,54
54,32
63,74
4,5
72,43
3,2
83,62
84,60
43,35
18,14
81,72
27,20
49,43
13,15
70,42
85,115
7,5
26,24
72,54
30,29
98,106
13,15
28,42
16,11
62,37
47,35
27,24
34,28
2,2
60,47
54,53
82,93
25,18
9,11
99,92
50,34
100,125
29,22
25,29
97,98
21,31
96,107
63,72
59,72
84,122
41,38
66,35
91,93
77,78
39,24
90,91
18,13
59,47
23,24
8,5
6,6
35,21
6,7
51,37
100,113
61,54
81,44
1,1
53,79
85,108
47,59
26,36
61,74
79,101
3,3
41,24
64,79
90,49
7,8
97,82
2,3
52,67
49,50
70,46
19,19
77,58
68,56
66,55
13,13
48,42
79,99
18,21
22,23
75,45
15,23
3,5
1,2
76,107
24,24
39,24
1,2
58,61
59,39
40,34
8,9
91,101
9,11
55,43
39,54
56,82
78,88
1,1
47,62
24,17
56,71
9,11
9,9
35,23
17,20
7,4
15,14
1,2
8,8
87,79
97,97
52,46
93,88
32,29
64,56
7,9
92,68
77,64
50,39
51,62
27,25
11,14
80,81
82,70
61,58
14,8
94,127
21,13
24,30
72,84
8,12
51,67
58,46
14,20
66,79
7,10
93,64
14,15
38,50
57,54
63,94
80,57
23,13
85,50
3,4
9,12
55,75
63,52
90,72
16,17
37,52
69,98
37,32
11,14
72,83
70,68
16,13
4,3
17,14
59,62
45,26
89,131
60,48
26,16
55,74
66,39
63,36
7,9
29,41
84,117
93,54
37,33
100,115
63,48
83,86
16,18
72,81
7,6
1,2
33,20
8,5
23,33
99,111
83,50
24,20
82,65
47,57
63,55
70,71
97,142
66,99
25,13
67,39
37,20
99,125
73,78
55,70
82,114
86,85
40,36
82,86
3,4
71,98
13,7
99,119
61,61
76,67
43,25
80,57
23,33
25,33
11,11
59,46
75,92
89,111
52,38
12,14
15,10
98,122
31,41
94,81
3,3
16,12
80,55
34,43
10,12
26,26
14,8
43,46
94,90
12,12
13,10
19,17
38,26
23,19
11,7
90,83
99,139
79,105
32,28
47,51
38,26
65,90
98,113
46,30
70,65
81,111
69,72
24,31
12,16
85,97
96,52
63,35
76,102
50,38
23,26
24,26
99,105
5,8
61,51
41,51
73,44
61,74
26,15
73,71
67,35
71,75
52,71
61,52
53,59
11,8
15,11
92,54
18,14
88,57
49,38
17,23
38,24
90,124
44,64
78,96
12,7
59,43
92,111
6,4
96,117
45,23
22,17
59,61
18,19
52,28
16,18
98,90
84,120
18,17
95,118
90,99
83,74
3,2
63,76
17,17
18,23
19,25
82,55
58,36
52,47
70,100
43,55
58,60
6,5
39,20
53,61
20,15
81,111
18,25
25,25
89,88
36,20
85,79
42,30
60,71
34,20
89,95
5,8
17,10
82,83
7,7
32,22
97,101
54,80
98,144
100,125
86,48
50,37
56,50
91,61
11,15
59,72
68,65
76,87
18,24
69,42
3,4
41,39
16,12
7,6
88,84
23,27
68,75
22,30
7,10
43,56
17,20
40,29
86,95
49,50
78,110
80,53
27,38
72,45
64,37
7,7
33,37
28,33
63,92
5,3
24,35
58,50
40,57
94,82
35,25
58,63
71,76
54,80
65,38
37,48
88,54
21,32
75,43
46,50
39,49
59,84
56,52
29,40
33,32
76,66
97,84
77,74
49,50
66,84
7,6
2,3
59,47
21,14
72,78
61,52
46,41
99,110
62,74
2,2
28,34
66,47
33,18
82,84
34,44
52,39
41,50
51,31
73,41
33,26
21,14
16,20
84,79
91,101
37,25
84,111
50,44
50,45
65,86
23,25
47,56
80,117
7,7
93,118
87,123
89,96
35,44
10,7
53,75
37,52
11,8
16,11
94,114
75,42
20,13
44,63
82,104
82,84
37,26
69,68
50,33
74,72
28,22
47,60
27,24
87,109
45,38
47,36
54,61
3,3
62,87
56,70
47,70
75,83
92,100
76,64
22,31
41,60
48,58
90,106
24,36
78,103
25,30
47,47
29,32
98,123
18,15
87,98
59,88
100,81
52,72
85,102
63,67
53,57
93,94
77,105
72,62
13,15
12,15
51,66
51,39
31,27
61,32
15,21
2,3
37,37
69,76
16,14
14,9
20,24
17,24
58,75
80,51
4,6
21,16
50,68
49,36
80,62
57,57
9,11
41,48
55,35
14,11
17,11
20,26
49,26
55,73
62,69
68,71
55,54
98,81
69,89
30,31
1,1
80,112
80,92
100,108
30,31
36,35
65,67
96,136
63,60
76,74
31,37
61,43
59,33
95,107
65,39
96,123
84,95
27,33
33,27
97,131
4,6
52,32
25,19
88,47
53,31
70,53
2,3
22,19
86,96
32,41
70,63
93,67
57,63
62,33
26,20
59,49
48,69
44,37
17,18
95,82
17,25
9,10
40,49
76,39
40,58
86,106
100,72
15,18
5,5
54,64
62,84
78,61
49,43
78,48
40,56
17,15
66,97
60,77
30,26
82,112
83,93
64,53
40,55
33,26
77,99
29,40
99,79
74,61
15,20
10,6
94,110
62,63
78,80
7,4
62,55
36,44
50,60
84,44
22,22
89,101
4,5
34,39
61,50
36,32
23,18
63,63
26,34
92,63
100,63
55,76
80,64
65,59
43,47
37,30
45,56
10,12
93,91
99,93
33,50
91,90
17,21
81,69
75,103
45,55
77,91
2,2
91,48
84,105
87,126
20,11
94,52
94,95
18,26
57,74
80,80
85,128
22,13
71,44
49,40
66,70
15,18
55,71
71,37
79,112
64,48
57,52
81,113
54,35
76,62
17,23
30,35
91,71
83,44
88,118
31,39
26,28
28,33
88,69
51,35
81,56
15,18
16,17
93,90
19,16
54,59
36,25
14,19
26,26
76,60
96,114
13,19
60,85
99,149
12,9
2,2
62,69
50,75
68,78
51,44
35,31
84,89
31,39
38,23
43,41
39,35
52,38
22,14
5,4
7,6
57,83
34,19
32,25
97,124
69,45
17,20
99,90
93,102
85,93
65,90
54,77
58,69
78,89
75,68
39,35
95,94
58,45
79,73
4,6
24,13
76,85
39,31
28,36
40,26
30,34
29,29
55,38
72,84
36,43
26,31
53,58
39,32
20,24
5,7
62,64
56,31
35,40
13,19
53,42
40,21
25,29
10,13
10,10
94,85
54,35
6,6
56,60
51,35
23,14
9,10
74,86
52,68
8,6
13,19
6,8
13,8
28,22
43,61
49,56
23,28
76,89
20,20
47,33
49,63
11,16
70,68
21,28
27,30
12,10
68,92
37,56
34,43
1,2
10,8
15,17
70,77
85,76
84,49
46,25
33,46
76,65
83,52
10,12
88,86
99,133
80,56
96,85
35,45
33,32
48,48
10,7
64,65
26,16
61,81
98,69
14,9
99,128
9,5
18,14
66,56
12,14
31,26
81,82
64,63
5,3
76,40
56,76
80,86
72,60
86,129
6,4
49,64
70,86
20,14
29,24
59,36
79,51
37,36
89,74
70,88
47,31
78,110
44,28
52,34
100,103
32,44
37,44
28,16
15,16
62,38
32,32
19,24
50,59
23,22
49,41
69,62
63,39
53,76
28,31
37,40
20,12
18,23
1,2
74,46
87,71
33,29
71,79
44,23
96,54
41,53
91,55
66,78
84,121
23,18
15,13
80,85
15,9
90,68
29,27
72,91
93,57
56,39
1,1
69,37
67,69
98,71
18,20
67,41
41,42
94,56
51,50
97,98
51,65
22,26
71,49
72,75
35,41
85,111
55,54
67,69
25,18
60,69
39,43
39,42
39,51
84,108
49,56
25,24
14,8
68,51
10,6
32,32
81,77
87,90
75,104
56,81
85,79
85,69
87,74
13,19
39,46
28,40
35,51
5,7
41,37
66,66
80,75
42,31
89,56
83,121
72,98
82,83
24,34
94,55
79,115
60,79
94,118
86,82
75,69
14,20
40,26
12,11
22,13
15,14
100,113
43,54
51,35
22,23
84,108
67,64
1,2
95,92
80,109
56,32
57,85
48,48
99,146
55,60
74,72
30,21
77,79
8,6
53,72
30,38
53,45
61,91
75,90
86,80
20,24
56,49
52,31
86,46
15,22
77,81
64,74
79,70
48,48
69,69
90,117
94,138
57,75
53,40
38,39
73,60
12,8
38,23
91,132
66,78
67,38
2,3
8,10
12,17
56,41
50,38
1,1
54,50
73,81
80,98
56,63
65,75
23,23
43,45
27,33
47,50
85,44
84,114
78,68
88,117
69,80
68,45
2,2
31,40
59,87
36,30
14,21
13,8
41,37
35,40
32,36
62,85
77,112
40,60
53,64
64,56
73,109
4,6
95,96
63,79
16,19
94,77
35,24
41,59
89,116
45,41
3,3
50,30
3,4
39,23
9,8
24,34
33,17
59,40
91,66
10,15
75,84
46,54
67,55
52,58
54,54
11,14
24,18
33,33
48,70
89,57
12,13
66,90
44,24
98,83
57,43
2,3
70,74
66,61
80,108
43,53
31,40
53,59
20,21
67,41
68,43
69,101
34,51
79,55
96,107
22,25
34,24
5,4
47,45
4,5
58,83
67,77
53,36
82,70
4,3
66,95
38,53
67,64
57,33
34,42
76,75
47,33
63,82
39,25
74,55
15,20
