43,109
49,70
98,56
56,39
5,89
64,93
83,99
47,68
88,134
53,72
43,98
54,67
13,60
50,100
99,139
84,9
40,148
63,112
72,33
27,14
3,34
45,11
23,71
87,96
52,134
94,77
36,118
86,117
19,6
34,87
87,134
27,19
76,88
23,127
4,109
74,100
63,65
46,31
21,70
22,100
54,130
15,15
99,49
70,92
13,128
56,102
88,104
23,21
97,49
32,98
25,3
60,120
16,42
89,139
33,98
58,109
83,102
4,1
75,26
14,65
89,93
72,28
17,9
79,140
21,49
25,132
16,86
42,78
27,53
95,107
44,117
29,72
28,126
86,31
66,33
39,120
19,133
77,95
31,63
64,15
50,144
72,1
42,104
57,39
26,79
74,59
23,65
100,16
33,36
91,50
21,87
28,149
94,68
70,42
81,118
22,128
73,127
22,73
7,43
7,88
28,91
95,20
49,150
57,114
89,99
31,11
51,46
90,138
68,109
8,145
100,44
45,71
32,134
68,57
21,77
5,8
18,49
6,90
63,23
51,141
88,141
39,22
49,22
35,63
95,46
81,51
21,15
59,148
16,72
82,90
33,29
55,56
62,39
90,28
25,45
29,80
22,21
9,10
91,46
99,26
55,39
44,136
71,106
84,12
74,11
45,22
34,138
62,104
39,3
54,35
25,24
17,98
2,42
13,11
2,79
9,128
50,97
6,10
76,97
67,137
42,123
46,27
86,22
20,45
53,61
68,133
78,114
93,58
9,118
90,66
58,115
7,32
100,90
66,104
87,82
93,112
36,94
82,64
71,149
80,131
8,124
55,92
85,30
8,112
72,100
98,147
76,35
34,98
76,36
19,40
50,77
44,147
48,141
54,23
94,75
68,15
99,4
36,113
22,69
37,120
52,137
97,30
57,143
99,19
29,26
68,71
81,81
38,86
40,86
14,137
67,139
81,33
99,133
100,110
88,87
44,46
87,59
75,88
54,36
42,79
95,61
87,116
83,32
29,68
65,118
36,98
32,70
13,89
11,113
22,104
96,39
26,107
74,56
61,63
79,120
4,24
16,93
97,40
7,5
40,118
60,82
9,14
22,118
99,62
27,24
48,119
3,109
57,104
16,23
4,69
61,131
67,128
76,30
50,105
50,131
53,12
36,65
10,63
17,25
50,144
39,29
16,96
33,37
14,66
6,41
11,137
100,140
18,109
88,37
34,3
30,44
91,59
63,60
43,90
63,22
53,149
66,12
8,62
71,5
53,77
7,9
65,35
77,92
8,65
26,57
54,140
83,71
67,15
29,116
1,139
82,82
82,137
76,17
26,138
86,115
2,128
72,124
96,36
65,103
64,3
32,1
35,38
61,89
17,29
42,148
14,142
3,91
70,79
25,110
48,98
36,25
58,74
37,103
22,150
52,65
45,90
14,149
61,122
21,85
31,25
95,10
51,131
64,11
