45,57
30,43
32,47
3,4
16,14
28,34
42,53
31,17
12,16
48,53
49,55
48,68
2,2
36,22
47,64
17,23
14,18
42,45
24,29
41,53
13,16
43,51
3,3
45,25
7,5
30,26
15,12
33,27
40,48
46,30
12,18
44,43
2,3
21,12
46,26
28,30
48,33
17,15
38,30
43,56
31,37
48,61
14,21
29,44
6,7
39,51
40,47
28,23
39,36
33,29
42,56
7,5
31,18
21,13
48,41
27,28
42,27
27,29
50,31
10,6
8,8
49,44
14,18
38,31
32,17
28,25
32,33
48,62
28,39
8,6
29,29
3,4
1,1
48,57
7,11
16,19
11,13
11,11
43,54
41,57
15,10
24,35
40,28
45,38
9,12
1,1
48,72
25,30
18,13
19,10
40,24
8,10
36,50
7,4
16,17
47,62
4,4
46,44
50,33
50,67
19,22
25,23
50,35
36,27
6,7
5,6
20,26
4,3
49,66
10,15
3,5
1,2
41,29
3,4
3,2
35,25
11,12
33,22
31,40
34,35
9,13
47,62
22,17
22,18
11,14
24,17
48,29
40,41
32,43
29,38
8,5
10,6
42,58
23,32
7,10
31,23
8,10
38,25
47,34
12,13
39,50
24,21
28,29
13,9
38,24
27,35
10,14
19,12
36,49
49,52
41,45
8,7
6,5
1,1
17,20
30,28
30,17
1,1
29,39
26,22
32,27
6,4
20,27
2,2
17,20
22,13
13,16
37,26
31,22
13,11
26,39
40,24
27,17
10,7
44,66
27,38
18,21
47,47
24,16
46,37
12,15
47,57
12,13
9,13
15,20
40,37
30,22
41,47
28,15
24,19
32,45
20,18
5,6
37,42
38,30
37,37
14,21
4,6
3,2
44,24
48,38
43,25
10,7
15,10
43,35
46,46
34,39
33,29
18,20
31,37
39,42
9,5
5,5
8,10
8,5
29,29
7,7
17,15
2,2
9,14
13,15
38,36
18,14
41,47
16,20
22,22
24,18
13,12
6,8
50,69
50,60
49,65
37,36
18,13
16,13
17,10
22,26
22,15
41,51
35,48
25,26
16,16
31,19
1,2
11,16
12,9
17,14
49,53
33,48
36,51
45,50
17,9
20,19
3,4
39,23
30,27
7,5
20,20
19,20
11,13
22,21
1,1
4,3
35,23
34,46
27,37
2,3
48,68
10,9
3,3
3,3
8,6
18,25
5,4
