20,26
10,13
12,18
26,29
30,26
18,24
25,24
20,23
44,36
44,53
5,4
6,8
45,66
28,26
9,6
31,29
12,15
25,27
20,26
48,52
8,5
11,7
3,3
19,21
46,44
37,49
5,7
31,20
34,31
42,34
21,13
22,22
37,54
28,36
49,66
11,7
18,15
28,16
3,5
38,42
29,44
25,31
20,26
17,15
7,7
45,68
47,55
8,5
30,39
20,13
38,43
30,18
11,13
23,30
17,18
4,5
33,25
36,33
31,38
3,5
31,22
31,35
47,35
8,10
8,9
24,20
31,36
42,62
21,20
26,33
18,19
2,3
16,12
17,21
49,62
22,31
36,35
25,27
50,75
8,12
25,32
33,44
4,6
5,3
21,27
50,36
9,8
30,18
8,5
15,19
46,45
37,34
4,5
30,20
7,6
49,46
14,15
14,16
45,33
26,28
7,6
14,11
38,28
37,34
43,40
22,33
36,34
4,3
3,3
38,39
10,15
45,31
39,43
48,56
2,2
10,15
26,33
30,34
10,11
33,45
43,30
15,19
42,63
36,49
23,18
27,32
24,13
18,13
21,13
23,16
15,9
19,26
12,12
23,34
42,42
42,45
30,42
34,51
32,22
17,22
43,27
10,13
25,26
24,25
20,19
10,6
4,4
29,37
41,39
25,22
27,35
1,2
21,32
3,4
17,15
28,21
39,46
17,12
45,49
18,22
2,3
28,27
15,19
25,16
17,24
9,7
35,53
13,8
5,4
20,21
25,35
9,5
43,62
16,15
7,7
44,34
5,7
17,19
11,12
35,41
25,36
13,13
9,8
29,38
20,15
4,5
9,13
11,8
39,40
29,25
22,13
1,2
2,3
5,8
34,41
44,45
26,32
1,2
32,40
44,44
19,20
1,2
16,11
4,3
29,21
41,50
1,1
13,13
46,39
20,15
14,17
6,8
19,21
10,10
42,49
26,15
33,20
49,69
4,3
31,43
43,59
17,17
44,31
25,17
24,27
34,28
17,20
11,14
21,17
26,33
49,56
21,30
34,43
3,5
19,17
18,23
36,38
20,19
17,20
43,30
4,3
49,38
50,37
36,20
45,35
24,31
31,43
45,33
22,21
41,26
8,9
41,26
12,17
29,38
11,14
20,26
23,20
34,50
33,22
47,45
3,2
2,2
45,50
