28,25
1,1
34,30
58,54
97,93
17,15
22,16
73,44
17,11
19,24
28,21
27,30
97,115
43,64
30,44
89,110
19,11
39,22
19,16
78,48
66,82
19,12
70,92
24,36
20,14
34,46
9,9
2,2
10,10
25,30
96,108
12,7
57,55
16,11
82,98
91,126
36,21
10,11
7,5
88,59
45,44
78,50
62,35
65,82
3,3
96,120
6,4
16,9
63,43
53,41
65,37
16,17
26,26
49,25
34,34
97,137
56,34
21,21
85,127
41,42
80,73
15,15
74,50
82,61
93,52
92,129
67,76
52,47
31,24
88,59
57,65
42,45
39,22
19,28
92,107
21,25
77,40
46,35
92,111
78,47
65,49
9,8
57,34
25,36
57,76
20,22
12,9
96,65
100,111
9,11
98,133
33,26
85,67
13,16
18,15
48,54
49,64
51,42
55,35
99,81
80,61
41,25
47,54
53,55
6,5
24,20
61,37
12,16
92,123
45,36
96,105
76,60
34,38
10,9
75,86
63,87
62,80
89,110
45,33
80,58
75,84
61,86
5,4
100,90
67,82
40,49
68,81
35,25
51,33
76,106
53,38
78,72
67,59
71,96
21,19
36,44
3,3
56,49
99,136
23,16
59,72
67,37
24,34
20,29
44,53
23,19
47,67
69,73
83,59
24,29
46,31
19,15
37,45
70,67
13,20
23,27
90,98
30,40
54,68
19,24
17,22
41,42
18,10
23,15
55,29
53,69
64,68
73,68
52,47
67,70
21,27
80,76
46,51
42,59
63,87
2,2
2,2
53,64
77,91
11,10
49,54
90,56
47,45
1,1
86,120
31,21
8,10
55,51
98,145
7,8
62,53
49,59
100,95
78,53
3,2
65,88
29,25
5,6
86,103
98,51
58,34
4,5
56,78
1,1
93,58
71,94
61,63
72,48
10,8
12,7
66,90
34,45
24,24
86,107
61,88
56,45
99,55
2,3
30,38
13,9
45,42
24,34
34,46
25,32
63,89
53,61
57,84
36,45
74,55
51,31
2,2
75,113
57,53
82,87
51,35
86,74
9,14
57,43
61,57
47,42
22,13
11,14
41,58
74,40
70,56
82,46
24,13
12,9
68,51
35,51
4,5
27,27
4,3
57,62
39,25
13,11
77,48
89,129
17,10
60,70
69,90
87,64
35,46
12,7
88,80
56,49
8,9
36,38
82,94
68,51
35,24
65,70
16,17
30,19
15,11
2,3
65,78
25,19
83,46
13,10
6,7
70,105
57,72
24,18
77,67
12,13
36,32
32,33
14,12
7,10
51,77
91,110
39,56
73,65
30,19
71,91
52,49
18,25
47,55
100,91
27,16
36,47
7,7
30,24
39,48
11,12
98,78
74,43
61,92
62,72
4,6
94,110
66,57
2,3
19,19
6,6
31,37
58,56
64,40
64,90
62,59
100,108
1,1
81,60
71,44
23,23
4,4
38,35
14,17
14,18
47,42
10,15
67,76
23,19
72,58
44,44
37,46
4,5
88,76
66,66
54,70
21,13
25,28
46,68
29,20
31,45
98,139
44,33
34,21
92,82
95,95
52,48
68,85
10,9
31,40
54,70
6,7
19,23
18,10
67,39
17,14
3,4
99,100
53,51
29,38
26,34
45,35
54,30
28,37
40,41
51,33
67,68
64,67
87,72
73,92
7,6
43,59
22,27
47,70
43,30
22,26
5,6
52,65
33,43
13,9
42,37
63,41
57,32
61,63
92,88
64,47
74,77
74,108
37,42
6,9
59,48
37,28
31,43
9,7
99,138
21,13
19,21
34,41
69,54
29,20
8,12
6,9
55,83
91,92
77,84
38,47
73,57
56,35
1,1
85,103
96,92
53,29
25,27
3,2
20,11
26,16
33,46
77,88
25,23
69,56
97,105
40,37
52,52
36,51
3,3
69,55
44,48
22,26
43,24
74,111
98,124
32,40
32,25
41,56
51,73
87,98
73,76
74,66
6,4
51,65
21,14
13,20
35,52
67,84
68,44
21,16
65,78
34,25
27,32
11,9
8,9
40,24
37,22
56,79
85,114
59,49
53,79
79,108
63,54
39,34
62,73
17,15
72,83
98,53
21,22
11,10
1,1
68,82
73,39
61,48
42,54
90,122
55,77
70,82
91,90
59,85
28,36
63,58
35,19
38,47
10,11
69,57
73,51
31,24
31,19
14,16
75,46
93,125
77,64
83,111
96,78
13,16
95,66
13,10
65,51
35,42
65,91
19,27
9,10
12,11
59,56
36,48
35,52
19,13
84,109
65,35
20,22
77,101
41,60
37,39
7,4
62,35
75,71
96,132
93,51
76,53
21,21
25,26
95,77
39,58
100,147
41,56
62,51
51,31
12,11
48,31
23,25
30,31
83,69
7,10
3,3
25,33
4,4
82,101
31,24
85,52
57,52
55,34
66,84
43,40
93,128
75,78
57,65
96,111
18,23
69,78
24,24
96,114
72,80
83,55
51,66
79,109
55,49
56,76
3,3
87,51
90,104
98,65
58,71
24,22
51,35
56,62
57,42
88,52
45,62
39,22
94,73
93,61
8,12
99,69
8,6
62,92
86,97
74,82
51,67
11,6
38,36
66,56
24,18
31,27
50,49
40,27
81,108
15,18
72,97
8,10
73,41
33,30
56,61
74,108
49,39
58,67
77,68
68,69
61,68
92,127
58,68
69,77
74,72
17,10
48,29
88,104
72,66
29,25
10,8
78,91
48,42
85,62
90,113
40,38
15,18
3,2
92,66
12,7
37,46
65,39
41,50
48,43
41,58
94,81
10,9
42,35
82,63
41,30
81,80
71,107
7,9
89,120
8,10
77,78
29,21
97,85
64,76
26,34
88,85
82,42
81,44
34,45
22,27
31,37
80,112
27,38
3,4
3,4
82,94
32,38
14,14
8,12
40,22
70,46
100,115
35,31
66,80
19,11
41,25
63,56
44,27
72,65
95,56
35,53
65,71
96,72
15,10
87,78
97,93
41,28
1,1
67,45
56,80
24,20
47,71
27,34
2,3
23,13
72,86
95,79
71,86
50,46
69,42
21,22
84,110
8,12
69,67
38,30
43,46
84,46
84,44
53,62
32,24
23,17
93,124
67,53
50,30
46,38
68,52
48,47
71,88
49,58
92,76
6,7
56,82
62,42
85,121
49,59
18,25
