37,2
2,27
31,70
12,4
48,21
44,35
33,69
6,49
45,54
22,32
49,25
29,67
4,67
22,3
18,75
17,6
44,65
45,57
40,50
13,58
30,34
26,40
18,62
23,74
17,34
29,2
4,63
41,30
23,11
14,55
26,16
35,73
48,60
30,60
1,27
44,18
23,50
42,40
41,3
27,20
22,34
36,69
22,23
1,3
3,38
15,49
19,41
14,29
38,42
30,42
12,50
49,74
29,25
29,31
50,22
30,32
31,2
15,5
25,59
28,48
40,43
37,40
3,17
43,69
21,35
39,20
23,75
2,59
24,55
17,8
37,46
3,58
46,66
3,28
13,15
45,74
1,72
39,50
46,34
47,27
24,50
1,40
26,24
50,46
49,38
30,58
23,34
46,14
26,74
31,14
9,37
34,16
30,60
14,37
12,29
44,2
41,74
32,6
31,39
13,45
45,33
20,57
31,9
27,42
3,44
8,71
42,56
9,74
50,60
48,55
3,37
20,46
32,43
48,35
42,63
29,75
37,2
15,56
6,69
30,36
13,54
22,49
12,69
10,6
41,48
4,61
29,40
27,31
3,59
6,3
8,6
36,17
1,12
11,62
23,33
45,7
11,36
24,26
3,56
19,54
20,67
33,15
38,58
22,16
25,67
35,24
40,43
16,14
50,17
33,6
36,28
31,28
38,75
31,8
3,15
18,24
21,30
33,20
21,40
24,18
37,1
17,43
38,43
15,48
9,22
18,63
5,24
1,2
14,22
22,58
9,25
8,23
27,29
46,31
46,5
39,36
38,31
17,52
3,4
32,15
36,73
47,59
43,39
11,8
19,48
50,10
5,53
4,31
44,3
2,27
33,67
37,9
26,66
5,52
49,25
49,18
34,19
3,15
20,29
23,2
9,61
2,21
4,49
20,5
17,71
42,1
1,20
27,62
13,62
13,74
22,41
7,4
34,57
24,64
32,66
1,37
30,2
10,64
43,34
2,66
25,2
18,3
25,72
12,30
36,18
48,44
6,35
30,48
35,74
31,24
10,40
21,35
47,26
21,75
4,52
49,61
40,29
26,31
10,7
28,53
26,5
8,31
47,33
19,10
22,43
9,66
42,54
35,72
31,67
6,12
27,19
17,2
14,11
40,55
48,14
22,46
22,68
40,10
20,1
27,38
49,22
29,38
27,8
49,5
35,42
41,24
49,31
9,21
37,10
8,59
33,48
9,19
7,43
23,70
47,43
29,45
18,47
9,20
35,62
25,13
9,55
3,31
19,10
32,2
38,40
20,20
44,57
43,26
6,24
19,73
33,4
8,9
50,16
49,27
12,69
30,68
32,74
31,70
30,58
44,75
47,33
10,30
10,23
37,45
39,63
8,28
23,40
26,10
29,70
22,13
9,21
40,63
47,37
32,67
8,70
38,26
23,29
2,17
44,56
47,52
25,28
30,30
39,18
23,8
24,36
18,51
18,53
42,50
33,27
24,53
34,63
23,63
5,61
47,6
26,23
14,63
50,55
34,60
34,30
3,52
2,41
22,50
30,6
50,56
28,28
29,38
14,18
2,50
47,58
16,73
16,30
30,13
11,39
35,47
2,3
50,19
15,59
34,10
21,59
13,2
41,14
26,11
36,58
29,57
36,2
44,68
5,7
20,48
48,19
23,6
20,29
36,40
19,26
11,37
29,69
13,11
26,22
8,10
44,35
23,34
48,71
46,1
8,7
8,16
21,3
9,12
17,14
32,33
24,75
39,29
29,6
10,60
39,56
20,61
47,20
39,37
40,1
7,34
23,53
19,21
10,75
5,40
37,7
41,26
33,55
33,67
35,6
45,66
38,10
12,31
36,26
14,11
14,52
19,25
3,15
49,59
31,37
10,43
50,50
3,52
47,4
9,16
31,66
40,54
7,19
35,25
24,73
29,64
36,71
13,4
36,37
15,35
38,65
14,15
45,24
44,8
4,41
25,50
9,6
27,31
45,49
10,60
26,49
16,49
46,26
43,5
21,1
49,34
38,54
23,57
31,45
42,61
19,45
14,70
24,69
35,49
21,64
8,6
15,38
48,8
28,47
15,41
24,62
34,5
29,4
46,35
31,58
40,22
41,30
21,69
20,29
9,1
33,16
32,43
43,68
8,20
39,27
10,75
16,22
18,43
46,16
18,33
1,17
2,49
3,66
13,68
4,3
37,13
23,22
45,20
10,8
11,51
45,49
35,20
29,61
49,40
3,65
50,14
2,56
50,33
9,74
26,74
33,19
10,55
32,3
28,3
21,7
19,61
50,52
28,27
27,58
5,19
45,55
43,17
2,41
8,53
15,34
5,15
30,18
2,49
24,73
32,41
13,71
7,72
24,15
10,26
10,48
46,31
46,21
5,69
20,72
35,7
45,64
38,72
50,14
12,58
33,68
45,42
7,41
1,73
31,68
38,64
18,61
26,50
27,52
15,24
8,9
13,39
15,42
33,30
10,14
49,23
49,33
35,23
38,28
14,27
14,9
16,37
11,63
37,7
18,8
21,24
45,68
31,41
32,29
14,44
45,46
39,33
47,34
45,70
6,16
46,14
22,71
3,3
41,58
15,35
41,43
3,7
39,50
21,5
41,11
34,28
6,52
24,50
18,67
28,58
48,62
49,12
10,18
45,71
43,44
38,66
5,61
39,24
28,52
34,22
2,63
6,73
28,42
4,56
24,30
35,69
12,40
26,1
31,68
46,40
39,36
11,18
21,60
14,22
46,12
5,49
12,20
38,9
36,1
31,48
9,11
24,35
45,62
33,43
16,58
36,50
40,11
26,42
31,66
29,57
14,59
42,24
15,3
35,73
39,30
15,45
15,21
19,48
1,57
17,44
8,54
50,11
23,34
44,7
38,15
26,63
23,65
18,29
16,12
8,65
7,52
40,69
24,9
19,39
39,67
27,65
28,74
31,43
40,53
44,65
9,46
11,44
45,35
8,33
46,74
17,65
30,35
23,35
46,7
34,25
4,28
16,65
33,48
15,35
13,59
30,46
15,23
36,39
24,16
1,2
49,70
30,60
29,52
14,6
27,11
33,53
2,42
39,60
15,27
47,20
9,53
9,10
20,54
29,22
39,71
50,54
4,49
18,12
39,39
15,74
19,16
47,9
7,67
29,55
27,68
11,10
15,58
43,21
38,35
21,65
6,74
16,45
8,71
33,30
10,48
2,59
3,72
45,72
39,5
50,37
7,64
39,65
36,66
22,23
40,7
20,24
6,34
44,30
45,26
48,16
13,15
27,67
44,33
4,26
45,67
26,52
24,70
37,21
11,35
44,22
26,27
30,9
12,53
34,46
5,37
4,33
6,60
13,71
16,66
49,21
41,7
21,68
29,54
43,14
36,45
10,33
23,51
35,68
30,32
33,14
39,35
13,30
42,6
29,51
34,59
49,25
25,45
25,32
47,53
27,40
43,37
45,37
16,48
49,33
6,26
18,66
12,61
26,27
42,2
4,38
7,15
26,71
32,65
48,65
10,21
49,67
45,11
17,21
28,58
5,15
5,11
29,26
22,7
6,51
5,11
30,69
32,3
20,50
50,73
43,34
35,10
13,63
20,36
50,7
24,18
40,6
47,67
21,1
32,13
26,41
38,21
39,4
35,4
14,65
38,51
15,45
46,49
26,74
44,56
48,73
6,2
11,64
18,39
49,56
32,29
2,62
23,24
35,31
18,16
7,25
11,10
17,61
48,15
9,22
19,33
7,67
11,42
23,55
4,70
35,14
4,40
12,29
33,35
8,45
49,8
32,50
30,47
38,74
35,30
45,13
18,53
19,15
13,11
31,68
44,72
17,33
27,72
13,52
45,72
9,38
3,43
17,21
41,35
15,45
40,35
3,51
2,40
42,29
8,3
7,38
43,18
36,1
38,15
8,48
19,6
5,56
12,30
6,59
19,8
20,60
43,1
6,32
46,50
21,75
7,66
27,64
42,51
32,61
43,24
26,47
16,49
12,54
19,23
23,48
21,5
1,5
33,26
33,65
7,23
5,8
40,12
26,37
28,19
47,43
39,24
46,5
30,59
24,16
39,31
3,47
11,58
29,6
44,36
11,36
2,59
35,42
11,32
42,13
7,57
9,10
19,67
44,8
7,71
24,66
44,33
5,55
13,37
44,2
29,33
31,5
3,34
27,74
